"";"Artikel";"name";"Bruttobetrag";"Nettobetrag";"Verkaufte.Stücke";"Gewicht.verkauft";"Durchschnittlicher.Preis";"Rabattierter.Betrag";"Durchschnittlicher.Rabatt";"Referenzbetrag";"Ref..";"Tot..Umsatz";"source";"year"
"203";"A10438";"FB Sandwich Ham & Co";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0640644838149818;"KW05.xlsx";2016
"204";"A10450";"Sandwich Laugenkaiser";12,5;12,5;3;NA;4,17;0;0;12,5;100;0,145601099579504;"KW05.xlsx";2016
"205";"A10451";"Sandwich Bauette";35;35;7;NA;5;0;0;35;100;0,407683078822611;"KW05.xlsx";2016
"206";"Total Gruppe";NA;8585,1;8585,1;1140;14,912;7,53;0;0;8585,1;NA;100;"KW05.xlsx";2016
"207";"A10000";"Küche";15,1;15,1;4;NA;3,78;0;0;15,1;100;0,219120037148827;"KW06.xlsx";2016
"208";"A10001";"Favorite";2607;2607;318;NA;8,2;0;0;2607;100;37,830856744834;"KW06.xlsx";2016
"209";"A10002";"Green";1465;1465;183;NA;8,01;0;0;1465;100;21,2589969816578;"KW06.xlsx";2016
"210";"A10004";"Brot Stück";0,9;0,9;3;NA;0,3;0;0;0,9;100;0,0130601346644997;"KW06.xlsx";2016
"211";"A10005";"Menu Suppe";28;28;18;NA;1,56;0;0;28;100;0,406315300673322;"KW06.xlsx";2016
"212";"A10006";"Menu Salat";221,5;221,5;143;NA;1,55;0;0;221,5;100;3,21424425354075;"KW06.xlsx";2016
"213";"A10007";"Senf Mayo Ketschup";1;1;2;NA;0,5;0;0;1;100;0,0145112607383329;"KW06.xlsx";2016
"214";"A10008";"Gemüseportion";4,5;4,5;3;NA;1,5;0;0;4,5;100;0,0653006733224983;"KW06.xlsx";2016
"215";"A10011";"Kitchen 1";427;427;39;NA;10,95;0;0;427;100;6,19630833526817;"KW06.xlsx";2016
"216";"A10012";"Kitchen 2";173;173;16;NA;10,81;0;0;173;100;2,5104481077316;"KW06.xlsx";2016
"217";"A10013";"Kitchen 3";59;59;5;NA;11,8;0;0;59;100;0,856164383561644;"KW06.xlsx";2016
"218";"A10014";"Kitchen 4";170;170;13;NA;13,08;0;0;170;100;2,4669143255166;"KW06.xlsx";2016
"219";"A10020";"Local 0";1268;1268;151;NA;8,4;0;0;1268;100;18,4002786162062;"KW06.xlsx";2016
"220";"A10040";"Garden";272,8;272,8;39;11,816;23,09;0;0;272,8;100;3,95867192941723;"KW06.xlsx";2016
"221";"A10061";"Frucht -.80";0,8;0,8;1;NA;0,8;0;0;0,8;100;0,0116090085906664;"KW06.xlsx";2016
"222";"A10063";"Frucht 1.00";6;6;6;NA;1;0;0;6;100;0,0870675644299977;"KW06.xlsx";2016
"223";"A10072";"Schichtjoghurt";6;6;2;NA;3;0;0;6;100;0,0870675644299977;"KW06.xlsx";2016
"224";"A10073";"Saisonfrüchte geschnitten";7;7;2;NA;3,5;0;0;7;100;0,101578825168331;"KW06.xlsx";2016
"225";"A10101";"Ragusa-Gipfel ";7,7;7,7;3;NA;2,57;0;0;7,7;100;0,111736707685164;"KW06.xlsx";2016
"226";"A10103";"Vanille-Gipfel";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0348270257719991;"KW06.xlsx";2016
"227";"A10108";"Laugenbrezel mit Butter";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,0319247736243325;"KW06.xlsx";2016
"228";"A10119";"Studentenschnitte ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0348270257719991;"KW06.xlsx";2016
"229";"A10121";"Mandelschnecke ";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0696540515439981;"KW06.xlsx";2016
"230";"A10126";"Apfel im Schlafrock";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0348270257719991;"KW06.xlsx";2016
"231";"A10130";"Vanillekreuz";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0696540515439981;"KW06.xlsx";2016
"232";"A10135";"Wähe";19,5;19,5;5;NA;3,9;0;0;19,5;100;0,282969584397492;"KW06.xlsx";2016
"233";"A10200";"Birchermüesli Classic";6,4;6,4;2;NA;3,2;0;0;6,4;100;0,0928720687253309;"KW06.xlsx";2016
"234";"A10410";"Sandwich Milano";12;12;3;NA;4;0;0;12;100;0,174135128859995;"KW06.xlsx";2016
"235";"A10411";"Sandwich Power Ham";8;8;2;NA;4;0;0;8;100;0,116090085906664;"KW06.xlsx";2016
"236";"A10414";"Sandwich Ham & Cheese";22;22;4;NA;5,5;0;0;22;100;0,319247736243325;"KW06.xlsx";2016
"237";"A10416";"Sandwich Ticinese";18;18;3;NA;6;0;0;18;100;0,261202693289993;"KW06.xlsx";2016
"238";"A10430";"Bagel Sandwich Fisherman's Catch";11;11;2;NA;5,5;0;0;11;100;0,159623868121662;"KW06.xlsx";2016
"239";"A10435";"FB Sandwich Emmental";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0798119340608312;"KW06.xlsx";2016
"240";"A10438";"FB Sandwich Ham & Co";11;11;2;NA;5,5;0;0;11;100;0,159623868121662;"KW06.xlsx";2016
"241";"A10441";"FB Sandwich Ham & Cheese";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0798119340608312;"KW06.xlsx";2016
"242";"A10450";"Sandwich Laugenkaiser";8;8;2;NA;4;0;0;8;100;0,116090085906664;"KW06.xlsx";2016
"243";"A10451";"Sandwich Bauette";5;5;1;NA;5;0;0;5;100;0,0725563036916647;"KW06.xlsx";2016
"244";"Total Gruppe";NA;6891,2;6891,2;987;11,816;6,98;0;0;6891,2;NA;100;"KW06.xlsx";2016
"245";"A10000";"Küche";118,5;118,5;21;NA;5,64;0;0;118,5;100;1,8110127917106;"KW07.xlsx";2016
"246";"A10001";"Favorite";3033;3033;366;NA;8,29;0;0;3033;100;46,3527577827702;"KW07.xlsx";2016
"247";"A10002";"Green";895;895;111;NA;8,06;0;0;895;100;13,6781134901349;"KW07.xlsx";2016
"248";"A100039";"Portion Pommes";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0840554460287622;"KW07.xlsx";2016
"249";"A10004";"Brot Stück";0,3;0,3;1;NA;0,3;0;0;0,3;100;0,00458484251065976;"KW07.xlsx";2016
"250";"A10005";"Menu Suppe";19;19;12;NA;1,58;0;0;19;100;0,290373359008451;"KW07.xlsx";2016
"251";"A10006";"Menu Salat";204,5;204,5;129;NA;1,59;0;0;204,5;100;3,12533431143307;"KW07.xlsx";2016
"252";"A10007";"Senf Mayo Ketschup";1;1;2;NA;0,5;0;0;1;100;0,0152828083688659;"KW07.xlsx";2016
"253";"A10011";"Kitchen 1";418;418;42;NA;9,95;0;0;418;100;6,38821389818593;"KW07.xlsx";2016
"254";"A10013";"Kitchen 3";169;169;14;NA;12,07;0;0;169;100;2,58279461433833;"KW07.xlsx";2016
"255";"A10014";"Kitchen 4";455;455;35;NA;13;0;0;455;100;6,95367780783397;"KW07.xlsx";2016
"256";"A10020";"Local 0";685;685;84;NA;8,15;0;0;685;100;10,4687237326731;"KW07.xlsx";2016
"257";"A10021";"Local 1";247;247;25;NA;9,88;0;0;247;100;3,77485366710987;"KW07.xlsx";2016
"258";"A10040";"Garden";166,9;166,9;24;7,252;23,01;0;0;166,9;100;2,55070071676371;"KW07.xlsx";2016
"259";"A10063";"Frucht 1.00";2;2;2;NA;1;0;0;2;100;0,0305656167377317;"KW07.xlsx";2016
"260";"A10072";"Schichtjoghurt";6;6;2;NA;3;0;0;6;100;0,0916968502131952;"KW07.xlsx";2016
"261";"A10101";"Ragusa-Gipfel ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0366787400852781;"KW07.xlsx";2016
"262";"A10104";"Schoggi-Gipfel ";2,9;2,9;1;NA;2,9;0;0;2,9;100;0,044320144269711;"KW07.xlsx";2016
"263";"A10108";"Laugenbrezel mit Butter";6,6;6,6;3;NA;2,2;0;0;6,6;100;0,100866535234515;"KW07.xlsx";2016
"264";"A10111";"Schoggi Fair";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,0336221784115049;"KW07.xlsx";2016
"265";"A10112";"Maisbrötli";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,025980774227072;"KW07.xlsx";2016
"266";"A10120";"Mandelbrezel ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0366787400852781;"KW07.xlsx";2016
"267";"A10121";"Mandelschnecke ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0366787400852781;"KW07.xlsx";2016
"268";"A10126";"Apfel im Schlafrock";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0366787400852781;"KW07.xlsx";2016
"269";"A10127";"Aprikosenplunder";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0366787400852781;"KW07.xlsx";2016
"270";"A10144";"Trockengebäck 100g verpackt";5,4;5,4;2;NA;2,7;0;0;5,4;100;0,0825271651918757;"KW07.xlsx";2016
"271";"A10148";"Fruchttörtli";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0366787400852781;"KW07.xlsx";2016
"272";"A10200";"Birchermüesli Classic";7,4;7,4;2;NA;3,7;0;0;7,4;100;0,113092781929607;"KW07.xlsx";2016
"273";"A10410";"Sandwich Milano";4;4;1;NA;4;0;0;4;100;0,0611312334754635;"KW07.xlsx";2016
"274";"A10414";"Sandwich Ham & Cheese";27,5;27,5;5;NA;5,5;0;0;27,5;100;0,420277230143811;"KW07.xlsx";2016
"275";"A10427";"Bagel Sandwich Tandoori";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0840554460287622;"KW07.xlsx";2016
"276";"A10430";"Bagel Sandwich Fisherman's Catch";11;11;2;NA;5,5;0;0;11;100;0,168110892057524;"KW07.xlsx";2016
"277";"A10433";"Bagel Sandwich Vegi Luxus";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0840554460287622;"KW07.xlsx";2016
"278";"A10438";"FB Sandwich Ham & Co";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0840554460287622;"KW07.xlsx";2016
"279";"A10450";"Sandwich Laugenkaiser";8;8;2;NA;4;0;0;8;100;0,122262466950927;"KW07.xlsx";2016
"280";"A10451";"Sandwich Bauette";10;10;2;NA;5;0;0;10;100;0,152828083688659;"KW07.xlsx";2016
"281";"Total Gruppe";NA;6543,3;6543,3;902;7,252;7,25;0;0;6543,3;NA;100;"KW07.xlsx";2016
"282";"A10000";"Küche";167,6;167,6;12;NA;13,97;0;0;167,6;100;1,90406943718616;"KW08.xlsx";2016
"283";"A10001";"Favorite";3290;3290;430;NA;7,65;0;0;3290;100;37,3770193815183;"KW08.xlsx";2016
"284";"A10002";"Green";2153;2153;286;NA;7,53;0;0;2153;100;24,4597941423735;"KW08.xlsx";2016
"285";"A100039";"Portion Pommes";33;33;6;NA;5,5;0;0;33;100;0,374906273431642;"KW08.xlsx";2016
"286";"A10004";"Brot Stück";0,6;0,6;2;NA;0,3;0;0;0,6;100;0,00681647769875713;"KW08.xlsx";2016
"287";"A10005";"Menu Suppe";25,5;25,5;17;NA;1,5;0;0;25,5;100;0,289700302197178;"KW08.xlsx";2016
"288";"A10006";"Menu Salat";273;273;180;NA;1,52;0;0;273;100;3,10149735293449;"KW08.xlsx";2016
"289";"A10007";"Senf Mayo Ketschup";2,5;2,5;5;NA;0,5;0;0;2,5;100;0,028401990411488;"KW08.xlsx";2016
"290";"A10008";"Gemüseportion";4,5;4,5;3;NA;1,5;0;0;4,5;100;0,0511235827406785;"KW08.xlsx";2016
"291";"A10013";"Kitchen 3";306;306;26;NA;11,77;0;0;306;100;3,47640362636614;"KW08.xlsx";2016
"292";"A10014";"Kitchen 4";818;818;64;NA;12,78;0;0;818;100;9,29313126263889;"KW08.xlsx";2016
"293";"A10020";"Local 0";988;988;133;NA;7,43;0;0;988;100;11,2244666106201;"KW08.xlsx";2016
"294";"A10040";"Garden";401,8;401,8;57;17,464;23,01;0;0;401,8;100;4,56476789893436;"KW08.xlsx";2016
"295";"A10063";"Frucht 1.00";8;8;8;NA;1;0;0;8;100;0,0908863693167617;"KW08.xlsx";2016
"296";"A10072";"Schichtjoghurt";3;3;1;NA;3;0;0;3;100;0,0340823884937856;"KW08.xlsx";2016
"297";"A10073";"Saisonfrüchte geschnitten";15;15;4;NA;3,75;0;0;15;100;0,170411942468928;"KW08.xlsx";2016
"298";"A10101";"Ragusa-Gipfel ";9,6;9,6;4;NA;2,4;0;0;9,6;100;0,109063643180114;"KW08.xlsx";2016
"299";"A10103";"Vanille-Gipfel";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0272659107950285;"KW08.xlsx";2016
"300";"A10108";"Laugenbrezel mit Butter";4,6;4,6;2;NA;2,3;0;0;4,6;100;0,052259662357138;"KW08.xlsx";2016
"301";"A10118";"Brownie ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0272659107950285;"KW08.xlsx";2016
"302";"A10119";"Studentenschnitte ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0272659107950285;"KW08.xlsx";2016
"303";"A10127";"Aprikosenplunder";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0272659107950285;"KW08.xlsx";2016
"304";"A10128";"Aprikosenjalousie";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0272659107950285;"KW08.xlsx";2016
"305";"A10135";"Wähe";7,8;7,8;2;NA;3,9;0;0;7,8;100;0,0886142100838427;"KW08.xlsx";2016
"306";"A10144";"Trockengebäck 100g verpackt";11;11;5;NA;2,2;0;0;11;100;0,124968757810547;"KW08.xlsx";2016
"307";"A10148";"Fruchttörtli";5,3;5,3;2;NA;2,65;0;0;5,3;100;0,0602122196723546;"KW08.xlsx";2016
"308";"A10163";"Bürli";1,4;1,4;1;NA;1,4;0;0;1,4;100;0,0159051146304333;"KW08.xlsx";2016
"309";"A10200";"Birchermüesli Classic";26,6;26,6;8;NA;3,33;0;0;26,6;100;0,302197177978233;"KW08.xlsx";2016
"310";"A10201";"Birchermüesli Saisonal";4,9;4,9;1;NA;4,9;0;0;4,9;100;0,0556679012065166;"KW08.xlsx";2016
"311";"A10409";"Sandwich Appenzell";22;22;4;NA;5,5;0;0;22;100;0,249937515621095;"KW08.xlsx";2016
"312";"A10410";"Sandwich Milano";12;12;3;NA;4;0;0;12;100;0,136329553975143;"KW08.xlsx";2016
"313";"A10411";"Sandwich Power Ham";4,5;4,5;1;NA;4,5;0;0;4,5;100;0,0511235827406785;"KW08.xlsx";2016
"314";"A10413";"Sandwich Start Your Day";13,5;13,5;3;NA;4,5;0;0;13,5;100;0,153370748222035;"KW08.xlsx";2016
"315";"A10414";"Sandwich Ham & Cheese";44;44;8;NA;5,5;0;0;44;100;0,499875031242189;"KW08.xlsx";2016
"316";"A10415";"Sandwich Turkey";16,5;16,5;3;NA;5,5;0;0;16,5;100;0,187453136715821;"KW08.xlsx";2016
"317";"A10416";"Sandwich Ticinese";24;24;4;NA;6;0;0;24;100;0,272659107950285;"KW08.xlsx";2016
"318";"A10417";"Sandwich Softie";4;4;1;NA;4;0;0;4;100;0,0454431846583809;"KW08.xlsx";2016
"319";"A10425";"Sandwich Italien";6;6;1;NA;6;0;0;6;100;0,0681647769875713;"KW08.xlsx";2016
"320";"A10435";"FB Sandwich Emmental";11;11;2;NA;5,5;0;0;11;100;0,124968757810547;"KW08.xlsx";2016
"321";"A10437";"FB Sandwich Eggs";16,5;16,5;3;NA;5,5;0;0;16,5;100;0,187453136715821;"KW08.xlsx";2016
"322";"A10438";"FB Sandwich Ham & Co";11;11;2;NA;5,5;0;0;11;100;0,124968757810547;"KW08.xlsx";2016
"323";"A10450";"Sandwich Laugenkaiser";12;12;3;NA;4;0;0;12;100;0,136329553975143;"KW08.xlsx";2016
"324";"A10451";"Sandwich Bauette";20;20;4;NA;5;0;0;20;100;0,227215923291904;"KW08.xlsx";2016
"325";"A10452";"Crispy Chicken";12,5;12,5;2;NA;6,25;0;0;12,5;100;0,14200995205744;"KW08.xlsx";2016
"326";"Total Gruppe";NA;8802,2;8802,2;1308;17,464;6,73;0;0;8802,2;NA;100;"KW08.xlsx";2016
"327";"A10000";"Küche";55,4;55,4;12;NA;4,62;0;0;55,4;100;0,618724801483153;"KW09.xlsx";2016
"328";"A10001";"Favorite";2842;2842;368;NA;7,72;0;0;2842;100;31,7403589497314;"KW09.xlsx";2016
"329";"A10002";"Green";2151;2151;285;NA;7,55;0;0;2151;100;24,0230514077664;"KW09.xlsx";2016
"330";"A100039";"Portion Pommes";27,5;27,5;5;NA;5,5;0;0;27,5;100;0,307128737198316;"KW09.xlsx";2016
"331";"A10004";"Brot Stück";0,6;0,6;2;NA;0,3;0;0;0,6;100;0,00670099062978144;"KW09.xlsx";2016
"332";"A10005";"Menu Suppe";63;63;42;NA;1,5;0;0;63;100;0,703604016127051;"KW09.xlsx";2016
"333";"A10006";"Menu Salat";245;245;156;NA;1,57;0;0;245;100;2,73623784049409;"KW09.xlsx";2016
"334";"A10007";"Senf Mayo Ketschup";5,5;5,5;11;NA;0,5;0;0;5,5;100;0,0614257474396632;"KW09.xlsx";2016
"335";"A10008";"Gemüseportion";1,5;1,5;1;NA;1,5;0;0;1,5;100;0,0167524765744536;"KW09.xlsx";2016
"336";"A10012";"Kitchen 2";445;445;42;NA;10,6;0;0;445;100;4,96990138375457;"KW09.xlsx";2016
"337";"A10013";"Kitchen 3";214;214;18;NA;11,89;0;0;214;100;2,39001999128871;"KW09.xlsx";2016
"338";"A10014";"Kitchen 4";671;671;53;NA;12,66;0;0;671;100;7,49394118763891;"KW09.xlsx";2016
"339";"A10020";"Local 0";1518;1518;199;NA;7,63;0;0;1518;100;16,953506293347;"KW09.xlsx";2016
"340";"A10040";"Garden";361,9;361,9;55;15,714;23,03;0;0;361,9;100;4,04181418152984;"KW09.xlsx";2016
"341";"A10061";"Frucht -.80";2,4;2,4;3;NA;0,8;0;0;2,4;100;0,0268039625191257;"KW09.xlsx";2016
"342";"A10063";"Frucht 1.00";23;23;23;NA;1;0;0;23;100;0,256871307474955;"KW09.xlsx";2016
"343";"A10072";"Schichtjoghurt";3;3;1;NA;3;0;0;3;100;0,0335049531489072;"KW09.xlsx";2016
"344";"A10073";"Saisonfrüchte geschnitten";3,5;3,5;1;NA;3,5;0;0;3,5;100;0,0390891120070584;"KW09.xlsx";2016
"345";"A10100";"Gipfel";10,4;10,4;8;NA;1,3;0;0;10,4;100;0,116150504249545;"KW09.xlsx";2016
"346";"A10101";"Ragusa-Gipfel ";7,2;7,2;3;NA;2,4;0;0;7,2;100;0,0804118875573772;"KW09.xlsx";2016
"347";"A10108";"Laugenbrezel mit Butter";6,6;6,6;3;NA;2,2;0;0;6,6;100;0,0737108969275958;"KW09.xlsx";2016
"348";"A10112";"Maisbrötli";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0189861401177141;"KW09.xlsx";2016
"349";"A10114";"Fitnessbrötli ";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0189861401177141;"KW09.xlsx";2016
"350";"A10121";"Mandelschnecke ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0268039625191257;"KW09.xlsx";2016
"351";"A10127";"Aprikosenplunder";9,6;9,6;4;NA;2,4;0;0;9,6;100;0,107215850076503;"KW09.xlsx";2016
"352";"A10128";"Aprikosenjalousie";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0536079250382515;"KW09.xlsx";2016
"353";"A10135";"Wähe";15,6;15,6;4;NA;3,9;0;0;15,6;100;0,174225756374317;"KW09.xlsx";2016
"354";"A10136";"Muffin";5;5;2;NA;2,5;0;0;5;100;0,055841588581512;"KW09.xlsx";2016
"355";"A10144";"Trockengebäck 100g verpackt";4,4;4,4;2;NA;2,2;0;0;4,4;100;0,0491405979517305;"KW09.xlsx";2016
"356";"A10148";"Fruchttörtli";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0536079250382515;"KW09.xlsx";2016
"357";"A10163";"Bürli";9,8;9,8;7;NA;1,4;0;0;9,8;100;0,109449513619763;"KW09.xlsx";2016
"358";"A10164";"Hausgemachter Kuchen";10;10;4;NA;2,5;0;0;10;100;0,111683177163024;"KW09.xlsx";2016
"359";"A10200";"Birchermüesli Classic";25,6;25,6;8;NA;3,2;0;0;25,6;100;0,285908933537341;"KW09.xlsx";2016
"360";"A10409";"Sandwich Appenzell";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0614257474396632;"KW09.xlsx";2016
"361";"A10410";"Sandwich Milano";4;4;1;NA;4;0;0;4;100;0,0446732708652096;"KW09.xlsx";2016
"362";"A10411";"Sandwich Power Ham";16;16;4;NA;4;0;0;16;100;0,178693083460838;"KW09.xlsx";2016
"363";"A10413";"Sandwich Start Your Day";9;9;2;NA;4,5;0;0;9;100;0,100514859446722;"KW09.xlsx";2016
"364";"A10415";"Sandwich Turkey";16,5;16,5;3;NA;5,5;0;0;16,5;100;0,184277242318989;"KW09.xlsx";2016
"365";"A10416";"Sandwich Ticinese";30;30;5;NA;6;0;0;30;100;0,335049531489072;"KW09.xlsx";2016
"366";"A10417";"Sandwich Softie";4;4;1;NA;4;0;0;4;100;0,0446732708652096;"KW09.xlsx";2016
"367";"A10425";"Sandwich Italien";36;36;6;NA;6;0;0;36;100;0,402059437786886;"KW09.xlsx";2016
"368";"A10430";"Bagel Sandwich Fisherman's Catch";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0614257474396632;"KW09.xlsx";2016
"369";"A10435";"FB Sandwich Emmental";33,5;33,5;6;NA;5,58;0;0;33,5;100;0,37413864349613;"KW09.xlsx";2016
"370";"A10440";"FB Sandwich Hammer Ham";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0614257474396632;"KW09.xlsx";2016
"371";"A10450";"Sandwich Laugenkaiser";24;24;6;NA;4;0;0;24;100;0,268039625191257;"KW09.xlsx";2016
"372";"A10451";"Sandwich Bauette";5;5;1;NA;5;0;0;5;100;0,055841588581512;"KW09.xlsx";2016
"373";"A10452";"Crispy Chicken";6,5;6,5;1;NA;6,5;0;0;6,5;100;0,0725940651559656;"KW09.xlsx";2016
"374";"Total Gruppe";NA;8953,9;8953,9;1368;15,714;6,55;0;0;8953,9;NA;100;"KW09.xlsx";2016
"375";"A10000";"Küche";36,7;36,7;9;NA;4,08;0;0;36,7;100;0,329863919897895;"KW10.xlsx";2016
"376";"A10001";"Favorite";5515;5515;702;NA;7,86;0;0;5515;100;49,5694691617681;"KW10.xlsx";2016
"377";"A10002";"Green";2287;2287;300;NA;7,62;0;0;2287;100;20,5558251990868;"KW10.xlsx";2016
"378";"A100039";"Portion Pommes";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0494346473961423;"KW10.xlsx";2016
"379";"A10004";"Brot Stück";1,8;1,8;6;NA;0,3;0;0;1,8;100;0,0161786118751011;"KW10.xlsx";2016
"380";"A10005";"Menu Suppe";43;43;28;NA;1,54;0;0;43;100;0,386489061460749;"KW10.xlsx";2016
"381";"A10006";"Menu Salat";356,5;356,5;223;NA;1,6;0;0;356,5;100;3,20426396304086;"KW10.xlsx";2016
"382";"A10007";"Senf Mayo Ketschup";3,5;3,5;7;NA;0,5;0;0;3,5;100;0,0314584119793633;"KW10.xlsx";2016
"383";"A10012";"Kitchen 2";83;83;8;NA;10,38;0;0;83;100;0,746013769796329;"KW10.xlsx";2016
"384";"A10013";"Kitchen 3";199;199;17;NA;11,71;0;0;199;100;1,78863542396951;"KW10.xlsx";2016
"385";"A10014";"Kitchen 4";922;922;72;NA;12,81;0;0;922;100;8,28704452713513;"KW10.xlsx";2016
"386";"A10020";"Local 0";747;747;96;NA;7,78;0;0;747;100;6,71412392816696;"KW10.xlsx";2016
"387";"A10040";"Garden";543,8;543,8;78;23,58;23,06;0;0;543,8;100;4,88773840982221;"KW10.xlsx";2016
"388";"A10061";"Frucht -.80";0,8;0,8;1;NA;0,8;0;0;0,8;100;0,00719049416671161;"KW10.xlsx";2016
"389";"A10063";"Frucht 1.00";12;12;12;NA;1;0;0;12;100;0,107857412500674;"KW10.xlsx";2016
"390";"A100700";"Yogi";1,6;1,6;1;NA;1,6;0;0;1,6;100;0,0143809883334232;"KW10.xlsx";2016
"391";"A10072";"Schichtjoghurt";3;3;1;NA;3;0;0;3;100;0,0269643531251685;"KW10.xlsx";2016
"392";"A10073";"Saisonfrüchte geschnitten";7;7;2;NA;3,5;0;0;7;100;0,0629168239587266;"KW10.xlsx";2016
"393";"A10100";"Gipfel";1,3;1,3;1;NA;1,3;0;0;1,3;100;0,0116845530209064;"KW10.xlsx";2016
"394";"A10101";"Ragusa-Gipfel ";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0431429650002696;"KW10.xlsx";2016
"395";"A10103";"Vanille-Gipfel";7,7;7,7;3;NA;2,57;0;0;7,7;100;0,0692085063545992;"KW10.xlsx";2016
"396";"A10108";"Laugenbrezel mit Butter";6,6;6,6;3;NA;2,2;0;0;6,6;100;0,0593215768753708;"KW10.xlsx";2016
"397";"A10111";"Schoggi Fair";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,0197738589584569;"KW10.xlsx";2016
"398";"A10119";"Studentenschnitte ";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0431429650002696;"KW10.xlsx";2016
"399";"A10121";"Mandelschnecke ";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0431429650002696;"KW10.xlsx";2016
"400";"A10123";"Russenzöpfli";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0431429650002696;"KW10.xlsx";2016
"401";"A10126";"Apfel im Schlafrock";5,3;5,3;2;NA;2,65;0;0;5,3;100;0,0476370238544644;"KW10.xlsx";2016
"402";"A10127";"Aprikosenplunder";2,9;2,9;1;NA;2,9;0;0;2,9;100;0,0260655413543296;"KW10.xlsx";2016
"403";"A10128";"Aprikosenjalousie";9,6;9,6;4;NA;2,4;0;0;9,6;100;0,0862859300005393;"KW10.xlsx";2016
"404";"A10135";"Wähe";20;20;5;NA;4;0;0;20;100;0,17976235416779;"KW10.xlsx";2016
"405";"A10136";"Muffin";7,5;7,5;3;NA;2,5;0;0;7,5;100;0,0674108828129213;"KW10.xlsx";2016
"406";"A10144";"Trockengebäck 100g verpackt";7,1;7,1;3;NA;2,37;0;0;7,1;100;0,0638156357295655;"KW10.xlsx";2016
"407";"A10148";"Fruchttörtli";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0431429650002696;"KW10.xlsx";2016
"408";"A10160";"Snacks";1,2;1,2;1;NA;1,2;0;0;1,2;100;0,0107857412500674;"KW10.xlsx";2016
"409";"A10162";"Bienenstich";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0215714825001348;"KW10.xlsx";2016
"410";"A10200";"Birchermüesli Classic";19,7;19,7;6;NA;3,28;0;0;19,7;100;0,177065918855273;"KW10.xlsx";2016
"411";"A10409";"Sandwich Appenzell";33;33;6;NA;5,5;0;0;33;100;0,296607884376854;"KW10.xlsx";2016
"412";"A10410";"Sandwich Milano";12;12;3;NA;4;0;0;12;100;0,107857412500674;"KW10.xlsx";2016
"413";"A10411";"Sandwich Power Ham";16;16;4;NA;4;0;0;16;100;0,143809883334232;"KW10.xlsx";2016
"414";"A10413";"Sandwich Start Your Day";9;9;2;NA;4,5;0;0;9;100;0,0808930593755056;"KW10.xlsx";2016
"415";"A10415";"Sandwich Turkey";22;22;4;NA;5,5;0;0;22;100;0,197738589584569;"KW10.xlsx";2016
"416";"A10416";"Sandwich Ticinese";24;24;4;NA;6;0;0;24;100;0,215714825001348;"KW10.xlsx";2016
"417";"A10417";"Sandwich Softie";20,5;20,5;5;NA;4,1;0;0;20,5;100;0,184256413021985;"KW10.xlsx";2016
"418";"A10425";"Sandwich Italien";24;24;4;NA;6;0;0;24;100;0,215714825001348;"KW10.xlsx";2016
