Artikel,article_description,Bruttobetrag,Nettobetrag,Verkaufte_Stücke,Gewicht_verkauft,Durchschnittlicher_Preis,umsatz_tot,origin,year,date
A1000N,KitchenTotal,624,624,50,NA,12.48,32.71,NA,2016,21.09.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,22.09.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,23.09.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,26.09.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,27.09.2016
A1000N,KitchenTotal,809,809,65,NA,12.45,36.74,NA,2016,28.09.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,29.09.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,30.09.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,03.10.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,04.10.2016
A1000N,KitchenTotal,730,730,58,NA,12.59,38.23,NA,2016,05.10.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,06.10.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,07.10.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,10.10.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,11.10.2016
A1000N,KitchenTotal,616,616,49,NA,12.780000000000001,36.169999999999995,NA,2016,12.10.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,13.10.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,14.10.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,17.10.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,18.10.2016
A1000N,KitchenTotal,611,611,49,NA,12.24,34.2,NA,2016,19.10.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,20.10.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,21.10.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,24.10.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,25.10.2016
A1000N,KitchenTotal,611,611,49,NA,12.47,31.1,NA,2016,26.10.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,27.10.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,28.10.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,31.10.2016
A1000N,KitchenTotal,718,718,62,NA,11.58,39.58,NA,2016,01.11.2016
A1000N,KitchenTotal,713,713,57,NA,12.51,37.45,NA,2016,02.11.2016
A1000N,KitchenTotal,623,623,59,NA,10.56,32.52,NA,2016,03.11.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,04.11.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,07.11.2016
A1000N,KitchenTotal,676,676,59,NA,11.46,32.43,NA,2016,08.11.2016
A1000N,KitchenTotal,795,795,63,NA,12.62,37.16,NA,2016,09.11.2016
A1000N,KitchenTotal,589,589,56,NA,10.52,27.69,NA,2016,10.11.2016
A1000N,KitchenTotal,11,11,1,NA,11,0.91,NA,2016,11.11.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,14.11.2016
A1000N,KitchenTotal,402,402,35,NA,11.49,24.26,NA,2016,15.11.2016
A1000N,KitchenTotal,700,700,56,NA,12.5,37.37,NA,2016,16.11.2016
A1000N,KitchenTotal,262,262,25,NA,10.48,18.77,NA,2016,17.11.2016
A1000N,KitchenTotal,449,449,47,NA,10.26,41.4,NA,2016,18.11.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,21.11.2016
A1000N,KitchenTotal,399,399,33,NA,12.09,23.08,NA,2016,22.11.2016
A1000N,KitchenTotal,506,506,39,NA,12.97,28.28,NA,2016,23.11.2016
A1000N,KitchenTotal,476,476,45,NA,10.58,29.63,NA,2016,24.11.2016
A1000N,KitchenTotal,189,189,20,NA,9.45,15.82,NA,2016,25.11.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,28.11.2016
A1000N,KitchenTotal,573,573,49,NA,12.335,29.400000000000002,NA,2016,29.11.2016
A1000N,KitchenTotal,744,744,59,NA,12.61,35.31,NA,2016,30.11.2016
A1000N,KitchenTotal,253,253,24,NA,10.54,15.95,NA,2016,01.12.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,02.12.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,05.12.2016
A1000N,KitchenTotal,423,423,36,NA,11.75,23.48,NA,2016,06.12.2016
A1000N,KitchenTotal,531,531,43,NA,12.035,27.9,NA,2016,07.12.2016
A1000N,KitchenTotal,278,278,26,NA,10.69,18.61,NA,2016,08.12.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,09.12.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,12.12.2016
A1000N,KitchenTotal,310,310,27,NA,11.48,17.95,NA,2016,13.12.2016
A1000N,KitchenTotal,631,631,51,NA,12.37,32.06,NA,2016,14.12.2016
A1000N,KitchenTotal,109,109,10,NA,10.9,6.99,NA,2016,15.12.2016
A1000N,KitchenTotal,180,180,19,NA,9.47,17.19,NA,2016,16.12.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,19.12.2016
A1000N,KitchenTotal,603,603,53,NA,11.38,33.94,NA,2016,20.12.2016
A1000N,KitchenTotal,650,650,52,NA,12.5,39.6,NA,2016,21.12.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,22.12.2016
A1000N,KitchenTotal,0,0,0,0,NaN,0,NA,2016,23.12.2016
A2000N,BuffetTotal,36.4,36.4,5,1.584,22.98,3.63,NA,2015,01.09.2015
A2000N,BuffetTotal,31.8,31.8,5,1.384,22.98,4.72,NA,2015,02.09.2015
A2000N,BuffetTotal,54.6,54.6,9,2.37,23.04,6.18,NA,2015,03.09.2015
A2000N,BuffetTotal,17.1,17.1,4,0.744,22.98,2.21,NA,2015,04.09.2015
A2000N,BuffetTotal,28.7,28.7,6,1.23,23.33,1.74,NA,2015,07.09.2015
A2000N,BuffetTotal,37.6,37.6,6,1.64,22.93,2.18,NA,2015,08.09.2015
A2000N,BuffetTotal,70.9,70.9,12,3.082,23,5.42,NA,2015,09.09.2015
A2000N,BuffetTotal,22.9,22.9,4,0.996,22.99,1.71,NA,2015,10.09.2015
A2000N,BuffetTotal,47.5,47.5,8,2.064,23.01,6.34,NA,2015,11.09.2015
A2000N,BuffetTotal,64.8,64.8,11,2.818,23,2.59,NA,2015,14.09.2015
A2000N,BuffetTotal,63.8,63.8,10,2.718,23.47,3.14,NA,2015,15.09.2015
A2000N,BuffetTotal,68.4,68.4,12,2.98,22.95,4.04,NA,2015,16.09.2015
A2000N,BuffetTotal,46.2,46.2,8,2.006,23.03,2.23,NA,2015,17.09.2015
A2000N,BuffetTotal,11.1,11.1,3,0.478,23.22,0.72,NA,2015,18.09.2015
A2000N,BuffetTotal,76.2,76.2,12,3.248,23.46,3.4,NA,2015,21.09.2015
A2000N,BuffetTotal,77.3,77.3,13,3.362,22.99,4.12,NA,2015,22.09.2015
A2000N,BuffetTotal,32,32,5,1.368,23.39,1.91,NA,2015,23.09.2015
A2000N,BuffetTotal,13.9,13.9,2,0.606,22.94,0.78,NA,2015,24.09.2015
A2000N,BuffetTotal,16.2,16.2,4,0.702,23.08,1.38,NA,2015,25.09.2015
A2000N,BuffetTotal,38.4,38.4,7,1.67,22.99,1.65,NA,2015,28.09.2015
A2000N,BuffetTotal,51.3,51.3,7,2.158,23.77,2.92,NA,2015,29.09.2015
A2000N,BuffetTotal,45.9,45.9,8,1.994,23.02,2.72,NA,2015,30.09.2015
A2000N,BuffetTotal,34.1,34.1,6,1.484,22.98,2.11,NA,2015,01.10.2015
A2000N,BuffetTotal,8.2,8.2,2,0.356,23.03,0.59,NA,2015,02.10.2015
A2000N,BuffetTotal,59.2,59.2,11,2.568,23.05,3.11,NA,2015,05.10.2015
A2000N,BuffetTotal,62.3,62.3,11,2.658,23.44,3.31,NA,2015,06.10.2015
A2000N,BuffetTotal,57.5,57.5,9,2.496,23.04,3.7,NA,2015,07.10.2015
A2000N,BuffetTotal,62.9,62.9,11,2.684,23.44,4.07,NA,2015,08.10.2015
A2000N,BuffetTotal,26.7,26.7,5,1.162,22.98,2.05,NA,2015,09.10.2015
A2000N,BuffetTotal,47.9,47.9,10,2.026,23.64,2.68,NA,2015,12.10.2015
A2000N,BuffetTotal,36.7,36.7,6,1.594,23.02,1.94,NA,2015,13.10.2015
