ID;Artikel;NA;Bruttobetrag;Nettobetrag;Verkaufte Stücke;Gewicht verkauft;Durchschnittlicher Preis;Referenzbetrag;Ref %;Tot %Umsatz;source;year
1528;A10005;Menu Suppe;39.5;39.5;25;0;1.58;39.5;100;0.37;KW50.xlsx;2016
1529;A10006;Menu Salat;155;155;98;0;1.58;155;100;1.45;KW50.xlsx;2016
1530;A10007;Senf Mayo Ketschup;5;5;10;0;0.5;5;100;0.05;KW50.xlsx;2016
1531;A10011;Kitchen 1;141;141;13;0;10.85;141;100;1.32;KW50.xlsx;2016
1532;A10012;Kitchen 2;196;196;17;0;11.53;196;100;1.83;KW50.xlsx;2016
1533;A10014;Kitchen 4;918;918;71;0;12.93;918;100;8.57;KW50.xlsx;2016
1534;A10040;Garden;1'446.80;1'446.80;184;62.47;23.16;1'446.80;100;13.51;KW50.xlsx;2016
1535;A10063;Frucht 1.00;5;5;5;0;1;5;100;0.05;KW50.xlsx;2016
1536;A10072;Schichtjoghurt;6;6;2;0;3;6;100;0.06;KW50.xlsx;2016
1537;A10073;Saisonfrüchte geschnitten;3.5;3.5;1;0;3.5;3.5;100;0.03;KW50.xlsx;2016
1538;A10101;Ragusa-Gipfel ;4.8;4.8;2;0;2.4;4.8;100;0.04;KW50.xlsx;2016
1539;A10108;Laugenbrezel mit Butter;4.4;4.4;2;0;2.2;4.4;100;0.04;KW50.xlsx;2016
1540;A10112;Maisbrötli;1.7;1.7;1;0;1.7;1.7;100;0.02;KW50.xlsx;2016
1541;A10118;Brownie ;4.8;4.8;2;0;2.4;4.8;100;0.04;KW50.xlsx;2016
1542;A10119;Studentenschnitte ;2.4;2.4;1;0;2.4;2.4;100;0.02;KW50.xlsx;2016
1543;A10121;Mandelschnecke ;4.8;4.8;2;0;2.4;4.8;100;0.04;KW50.xlsx;2016
1544;A10122;Nussbrille;2.4;2.4;1;0;2.4;2.4;100;0.02;KW50.xlsx;2016
1545;A10126;Apfel im Schlafrock;7.2;7.2;3;0;2.4;7.2;100;0.07;KW50.xlsx;2016
1546;A10128;Aprikosenjalousie;2.4;2.4;1;0;2.4;2.4;100;0.02;KW50.xlsx;2016
1547;A10129;Aprikosen-Bögli;2.9;2.9;1;0;2.9;2.9;100;0.03;KW50.xlsx;2016
1548;A10135;Wähe;18;18;4;0;4.5;18;100;0.17;KW50.xlsx;2016
1549;A10139;Zitronencake-Schnitte 100g verpackt;19.2;19.2;8;0;2.4;19.2;100;0.18;KW50.xlsx;2016
1550;A10144;Trockengebäck 100g verpackt;4.4;4.4;2;0;2.2;4.4;100;0.04;KW50.xlsx;2016
1551;A10148;Fruchttörtli;5.3;5.3;2;0;2.65;5.3;100;0.05;KW50.xlsx;2016
1552;A10161;Muffin gross;3;3;1;0;3;3;100;0.03;KW50.xlsx;2016
1553;A10162;Bienenstich;2.4;2.4;1;0;2.4;2.4;100;0.02;KW50.xlsx;2016
1554;A10200;Birchermüesli Classic;46.3;46.3;14;0;3.31;46.3;100;0.43;KW50.xlsx;2016
1556;A10000;Küche;71.2;71.2;11;0;6.47;71.2;100;0.84;KW51.xlsx;2016
1557;A10001;Favorite;3'928.00;3'928.00;505;0;7.78;3'928.00;100;46.22;KW51.xlsx;2016
1558;A10002;Green;3'120.00;3'120.00;405;0;7.7;3'120.00;100;36.71;KW51.xlsx;2016
1559;A10004;Brot Stück;0.9;0.9;3;0;0.3;0.9;100;0.01;KW51.xlsx;2016
1560;A10005;Menu Suppe;35.5;35.5;23;0;1.54;35.5;100;0.42;KW51.xlsx;2016
1561;A10006;Menu Salat;48;48;32;0;1.5;48;100;0.56;KW51.xlsx;2016
1562;A10007;Senf Mayo Ketschup;9.5;9.5;19;0;0.5;9.5;100;0.11;KW51.xlsx;2016
1563;A10040;Garden;1'019.50;1'019.50;146;43.9;23.22;1'019.50;100;12;KW51.xlsx;2016
1564;A10063;Frucht 1.00;7;7;7;0;1;7;100;0.08;KW51.xlsx;2016
1565;A10072;Schichtjoghurt;9;9;3;0;3;9;100;0.11;KW51.xlsx;2016
1566;A10073;Saisonfrüchte geschnitten;4;4;1;0;4;4;100;0.05;KW51.xlsx;2016
1567;A10100;Gipfel;1.3;1.3;1;0;1.3;1.3;100;0.02;KW51.xlsx;2016
1568;A10120;Mandelbrezel ;2.4;2.4;1;0;2.4;2.4;100;0.03;KW51.xlsx;2016
1569;A10122;Nussbrille;4.8;4.8;2;0;2.4;4.8;100;0.06;KW51.xlsx;2016
1570;A10123;Russenzöpfli;2.4;2.4;1;0;2.4;2.4;100;0.03;KW51.xlsx;2016
1571;A10130;Vanillekreuz;2.4;2.4;1;0;2.4;2.4;100;0.03;KW51.xlsx;2016
1572;A10135;Wähe;18;18;4;0;4.5;18;100;0.21;KW51.xlsx;2016
1573;A10139;Zitronencake-Schnitte 100g verpackt;12.5;12.5;5;0;2.5;12.5;100;0.15;KW51.xlsx;2016
1574;A10200;Birchermüesli Classic;53.2;53.2;16;0;3.33;53.2;100;0.63;KW51.xlsx;2016
1575;A10409;Sandwich Appenzell;16.5;16.5;3;0;5.5;16.5;100;0.19;KW51.xlsx;2016
1576;A10410;Sandwich Milano;16;16;4;0;4;16;100;0.19;KW51.xlsx;2016
1577;A10411;Sandwich Power Ham;4;4;1;0;4;4;100;0.05;KW51.xlsx;2016
1578;A10413;Sandwich Start Your Day;13.5;13.5;3;0;4.5;13.5;100;0.16;KW51.xlsx;2016
1579;A10415;Sandwich Turkey;5.5;5.5;1;0;5.5;5.5;100;0.06;KW51.xlsx;2016
1580;A10417;Sandwich Softie;24.5;24.5;6;0;4.08;24.5;100;0.29;KW51.xlsx;2016
1581;A10425;Sandwich Italien;6;6;1;0;6;6;100;0.07;KW51.xlsx;2016
1582;A10435;FB Sandwich Emmental;5.5;5.5;1;0;5.5;5.5;100;0.06;KW51.xlsx;2016
1583;A10450;Sandwich Laugenkaiser;24.5;24.5;6;0;4.08;24.5;100;0.29;KW51.xlsx;2016
1584;A10451;Sandwich Bauette;15;15;3;0;5;15;100;0.18;KW51.xlsx;2016
1585;A10452;Crispy Chicken;18;18;3;0;6;18;100;0.21;KW51.xlsx;2016
