"";"Artikel";"name";"Bruttobetrag";"Nettobetrag";"Verkaufte.Stücke";"Gewicht.verkauft";"Durchschnittlicher.Preis";"Rabattierter.Betrag";"Durchschnittlicher.Rabatt";"Referenzbetrag";"Ref..";"Tot..Umsatz";"source";"year"
"1";"A10000";"Küche";101,2;101,2;17;NA;5,95;0;0;101,2;100;2,03425263327169;"KW34.xlsx";2015
"2";"A10001";"Favorite";2165;2165;270;NA;8,02;0;0;2165;100;43,5193374608024;"KW34.xlsx";2015
"3";"A10002";"Green";1240;1240;155;NA;8;0;0;1240;100;24,9256251507598;"KW34.xlsx";2015
"4";"A100030";"nur Fleisch Kitchen";18;18;2;NA;9;0;0;18;100;0,361823590898127;"KW34.xlsx";2015
"5";"A10006";"Menu Salat";99,5;99,5;65;NA;1,53;0;0;99,5;100;2,00008040524242;"KW34.xlsx";2015
"6";"A10007";"Senf Mayo Ketschup";0,5;0,5;1;NA;0,5;0;0;0,5;100;0,0100506553027257;"KW34.xlsx";2015
"7";"A10011";"Kitchen 1";96;96;8;NA;12;0;0;96;100;1,92972581812334;"KW34.xlsx";2015
"8";"A10012";"Kitchen 2";277;277;25;NA;11,08;0;0;277;100;5,56806303771006;"KW34.xlsx";2015
"9";"A10013";"Kitchen 3";505;505;40;NA;12,63;0;0;505;100;10,151161855753;"KW34.xlsx";2015
"10";"A10014";"Kitchen 4";134;134;8;NA;16,75;0;0;134;100;2,6935756211305;"KW34.xlsx";2015
"11";"A10022";"Local 2";43;43;4;NA;10,75;0;0;43;100;0,864356356034413;"KW34.xlsx";2015
"12";"A10023";"Local 3";60;60;5;NA;12;0;0;60;100;1,20607863632709;"KW34.xlsx";2015
"13";"A10040";"Garden";173,7;173,7;26;7,298;23,8;0;0;173,7;100;3,49159765216692;"KW34.xlsx";2015
"14";"A10063";"Frucht 1.00";1;1;1;NA;1;0;0;1;100;0,0201013106054515;"KW34.xlsx";2015
"15";"A10072";"Schichtjoghurt";6;6;2;NA;3;0;0;6;100;0,120607863632709;"KW34.xlsx";2015
"16";"A10100";"Gipfel";1,3;1,3;1;NA;1,3;0;0;1,3;100;0,0261317037870869;"KW34.xlsx";2015
"17";"A10101";"Ragusa-Gipfel ";7,2;7,2;3;NA;2,4;0;0;7,2;100;0,144729436359251;"KW34.xlsx";2015
"18";"A10105";"Schinkengipfel ";2,5;2,5;1;NA;2,5;0;0;2,5;100;0,0502532765136287;"KW34.xlsx";2015
"19";"A10108";"Laugenbrezel mit Butter";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0964862909061671;"KW34.xlsx";2015
"20";"A10109";"Brioche klein";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0341722280292675;"KW34.xlsx";2015
"21";"A10112";"Maisbrötli";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0341722280292675;"KW34.xlsx";2015
"22";"A10113";"Mandelbrötli ";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0341722280292675;"KW34.xlsx";2015
"23";"A10116";"Semmel ";1,4;1,4;1;NA;1,4;0;0;1,4;100;0,0281418348476321;"KW34.xlsx";2015
"24";"A10117";"Nuss-Semmel ";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0341722280292675;"KW34.xlsx";2015
"25";"A10122";"Nussbrille";2,5;2,5;1;NA;2,5;0;0;2,5;100;0,0502532765136287;"KW34.xlsx";2015
"26";"A10126";"Apfel im Schlafrock";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0482431454530835;"KW34.xlsx";2015
"27";"A10127";"Aprikosenplunder";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0482431454530835;"KW34.xlsx";2015
"28";"A10129";"Aprikosen-Bögli";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0482431454530835;"KW34.xlsx";2015
"29";"A10400";"Sandwich klein";4;4;1;NA;4;0;0;4;100;0,0804052424218059;"KW34.xlsx";2015
"30";"A10401";"Sandwich Mittel";5;5;1;NA;5;0;0;5;100;0,100506553027257;"KW34.xlsx";2015
"31";"L19000";"Brotwaren offen";2,8;2,8;1;NA;2,8;0;0;2,8;100;0,0562836696952641;"KW34.xlsx";2015
"32";"L19100";"Patisserie offen";4,4;4,4;2;NA;2,2;0;0;4,4;100;0,0884457666639865;"KW34.xlsx";2015
"33";"L19200";"Sandwich offen";5;5;1;NA;5;0;0;5;100;0,100506553027257;"KW34.xlsx";2015
"34";"Total Gruppe";NA;4974,8;4974,8;651;7,298;7,64;0;0;4974,8;NA;100;"KW34.xlsx";2015
"35";"A10000";"Küche";80,5;80,5;7;NA;11,5;0;0;80,5;100;1,9200954084675;"KW35.xlsx";2015
"36";"A10001";"Favorite";1561;1561;198;NA;7,88;0;0;1561;100;37,2331544424568;"KW35.xlsx";2015
"37";"A10002";"Green";937;937;122;NA;7,68;0;0;937;100;22,3494335122242;"KW35.xlsx";2015
"38";"A100039";"Portion Pommes";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,13118664281455;"KW35.xlsx";2015
"39";"A10006";"Menu Salat";91,5;91,5;61;NA;1,5;0;0;91,5;100;2,1824686940966;"KW35.xlsx";2015
"40";"A10010";"Kitchen 0";8;8;1;NA;8;0;0;8;100;0,190816935002982;"KW35.xlsx";2015
"41";"A10011";"Kitchen 1";321;321;33;NA;9,73;0;0;321;100;7,65652951699463;"KW35.xlsx";2015
"42";"A10012";"Kitchen 2";176;176;16;NA;11;0;0;176;100;4,19797257006559;"KW35.xlsx";2015
"43";"A10014";"Kitchen 4";362;362;29;NA;12,48;0;0;362;100;8,63446630888491;"KW35.xlsx";2015
"44";"A10020";"Local 0";281;281;37;NA;7,59;0;0;281;100;6,70244484197973;"KW35.xlsx";2015
"45";"A10021";"Local 1";27;27;3;NA;9;0;0;27;100;0,644007155635063;"KW35.xlsx";2015
"46";"A10022";"Local 2";44;44;4;NA;11;0;0;44;100;1,0494931425164;"KW35.xlsx";2015
"47";"A10024";"Local 4";103;103;8;NA;12,88;0;0;103;100;2,45676803816339;"KW35.xlsx";2015
"48";"A10040";"Garden";155,9;155,9;26;6,786;22,97;0;0;155,9;100;3,7185450208706;"KW35.xlsx";2015
"49";"A10063";"Frucht 1.00";1;1;1;NA;1;0;0;1;100;0,0238521168753727;"KW35.xlsx";2015
"50";"A10101";"Ragusa-Gipfel ";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,114490161001789;"KW35.xlsx";2015
"51";"A10118";"Brownie ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0572450805008945;"KW35.xlsx";2015
"52";"A10122";"Nussbrille";2,5;2,5;1;NA;2,5;0;0;2,5;100;0,0596302921884317;"KW35.xlsx";2015
"53";"A10125";"Nussstange";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,114490161001789;"KW35.xlsx";2015
"54";"A10126";"Apfel im Schlafrock";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0572450805008945;"KW35.xlsx";2015
"55";"A10131";"Vanille/Apfelstange";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,114490161001789;"KW35.xlsx";2015
"56";"A10136";"Muffin";2,5;2,5;1;NA;2,5;0;0;2,5;100;0,0596302921884317;"KW35.xlsx";2015
"57";"A10143";"Trockengebäck Lyner verpackt";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0572450805008945;"KW35.xlsx";2015
"58";"A10200";"Birchermüesli Classic";3,2;3,2;1;NA;3,2;0;0;3,2;100;0,0763267740011926;"KW35.xlsx";2015
"59";"A10403";"Bagel 1";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,13118664281455;"KW35.xlsx";2015
"60";"L19100";"Patisserie offen";2,8;2,8;1;NA;2,8;0;0;2,8;100;0,0667859272510435;"KW35.xlsx";2015
"61";"Total Gruppe";NA;4192,5;4192,5;561;6,786;7,47;0;0;4192,5;NA;100;"KW35.xlsx";2015
"62";"A10000";"Küche";34,7;34,7;8;NA;4,34;0;0;34,7;100;0,877969789742681;"KW36.xlsx";2015
"63";"A10001";"Favorite";1619;1619;207;NA;7,82;0;0;1619;100;40,9634896136427;"KW36.xlsx";2015
"64";"A10002";"Green";857;857;111;NA;7,72;0;0;857;100;21,68357665157;"KW36.xlsx";2015
"65";"A100030";"nur Fleisch Kitchen";8;8;1;NA;8;0;0;8;100;0,202413784378716;"KW36.xlsx";2015
"66";"A10004";"Brot Stück";0,3;0,3;1;NA;0,3;0;0;0,3;100;0,00759051691420186;"KW36.xlsx";2015
"67";"A10006";"Menu Salat";57;57;38;NA;1,5;0;0;57;100;1,44219821369835;"KW36.xlsx";2015
"68";"A10011";"Kitchen 1";320;320;33;NA;9,7;0;0;320;100;8,09655137514865;"KW36.xlsx";2015
"69";"A10013";"Kitchen 3";131;131;11;NA;11,91;0;0;131;100;3,31452571920148;"KW36.xlsx";2015
"70";"A10014";"Kitchen 4";320;320;25;NA;12,8;0;0;320;100;8,09655137514865;"KW36.xlsx";2015
"71";"A10020";"Local 0";206;206;27;NA;7,63;0;0;206;100;5,21215494775194;"KW36.xlsx";2015
"72";"A10021";"Local 1";132;132;12;NA;11;0;0;132;100;3,33982744224882;"KW36.xlsx";2015
"73";"A10040";"Garden";171,1;171,1;29;7,442;22,99;0;0;171,1;100;4,32912481339979;"KW36.xlsx";2015
"74";"A10063";"Frucht 1.00";1;1;1;NA;1;0;0;1;100;0,0253017230473395;"KW36.xlsx";2015
"75";"A10071";"Quark";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0430129291804772;"KW36.xlsx";2015
"76";"A10072";"Schichtjoghurt";3;3;1;NA;3;0;0;3;100;0,0759051691420186;"KW36.xlsx";2015
"77";"A10073";"Saisonfrüchte geschnitten";7;7;2;NA;3,5;0;0;7;100;0,177112061331377;"KW36.xlsx";2015
"78";"A10101";"Ragusa-Gipfel ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0607241353136149;"KW36.xlsx";2015
"79";"A10102";"Mandelgipfel ";19,2;19,2;8;NA;2,4;0;0;19,2;100;0,485793082508919;"KW36.xlsx";2015
"80";"A10112";"Maisbrötli";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0430129291804772;"KW36.xlsx";2015
"81";"A10114";"Fitnessbrötli ";3,6;3,6;2;NA;1,8;0;0;3,6;100;0,0910862029704223;"KW36.xlsx";2015
"82";"A10136";"Muffin";27,5;27,5;11;NA;2,5;0;0;27,5;100;0,695797383801837;"KW36.xlsx";2015
"83";"A10147";"Pariser Gipfel";1,6;1,6;1;NA;1,6;0;0;1,6;100;0,0404827568757432;"KW36.xlsx";2015
"84";"A10200";"Birchermüesli Classic";16;16;5;NA;3,2;0;0;16;100;0,404827568757432;"KW36.xlsx";2015
"85";"A10400";"Sandwich klein";4;4;1;NA;4;0;0;4;100;0,101206892189358;"KW36.xlsx";2015
"86";"A104021";"Fleischkäse / Semmeli";3;3;1;NA;3;0;0;3;100;0,0759051691420186;"KW36.xlsx";2015
"87";"A10405";"Sandwich";4,5;4,5;1;NA;4,5;0;0;4,5;100;0,113857753713028;"KW36.xlsx";2015
"88";"Total Gruppe";NA;3952,3;3952,3;540;7,442;7,32;0;0;3952,3;NA;100;"KW36.xlsx";2015
"89";"A10000";"Küche";53,1;53,1;26;NA;2,04;0;0;53,1;100;0,784400620429869;"KW37.xlsx";2015
"90";"A10001";"Favorite";2015;2015;274;NA;7,35;0;0;2015;100;29,7658615850506;"KW37.xlsx";2015
"91";"A10002";"Green";1398;1398;191;NA;7,32;0;0;1398;100;20,6514513627299;"KW37.xlsx";2015
"92";"A100039";"Portion Pommes";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0812467685944309;"KW37.xlsx";2015
"93";"A10005";"Menu Suppe";4,5;4,5;3;NA;1,5;0;0;4,5;100;0,0664746288499889;"KW37.xlsx";2015
"94";"A10006";"Menu Salat";232;232;154;NA;1,51;0;0;232;100;3,42713642071054;"KW37.xlsx";2015
"95";"A10007";"Senf Mayo Ketschup";0,5;0,5;1;NA;0,5;0;0;0,5;100;0,00738606987222099;"KW37.xlsx";2015
"96";"A10010";"Kitchen 0";8;8;1;NA;8;0;0;8;100;0,118177117955536;"KW37.xlsx";2015
"97";"A10012";"Kitchen 2";479;479;47;NA;10,19;0;0;479;100;7,07585493758771;"KW37.xlsx";2015
"98";"A10013";"Kitchen 3";597;597;52;NA;11,48;0;0;597;100;8,81896742743186;"KW37.xlsx";2015
"99";"A10014";"Kitchen 4";242;242;19;NA;12,74;0;0;242;100;3,57485781815496;"KW37.xlsx";2015
"100";"A10020";"Local 0";1303;1303;175;NA;7,45;0;0;1303;100;19,2480980870079;"KW37.xlsx";2015
"101";"A10021";"Local 1";19;19;2;NA;9,5;0;0;19;100;0,280670655144398;"KW37.xlsx";2015
"102";"A10040";"Garden";207,6;207,6;36;9,012;23,04;0;0;207,6;100;3,06669621094616;"KW37.xlsx";2015
"103";"A10062";"Frucht -.90";0,9;0,9;1;NA;0,9;0;0;0,9;100;0,0132949257699978;"KW37.xlsx";2015
"104";"A10063";"Frucht 1.00";3;3;3;NA;1;0;0;3;100;0,0443164192333259;"KW37.xlsx";2015
"105";"A10073";"Saisonfrüchte geschnitten";7;7;2;NA;3,5;0;0;7;100;0,103404978211094;"KW37.xlsx";2015
"106";"A10100";"Gipfel";2,6;2,6;2;NA;1,3;0;0;2,6;100;0,0384075633355492;"KW37.xlsx";2015
"107";"A10101";"Ragusa-Gipfel ";7,2;7,2;3;NA;2,4;0;0;7,2;100;0,106359406159982;"KW37.xlsx";2015
"108";"A10102";"Mandelgipfel ";12;12;5;NA;2,4;0;0;12;100;0,177265676933304;"KW37.xlsx";2015
"109";"A10104";"Schoggi-Gipfel ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0354531353866608;"KW37.xlsx";2015
"110";"A10108";"Laugenbrezel mit Butter";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,0324987074377724;"KW37.xlsx";2015
"111";"A10112";"Maisbrötli";3,4;3,4;2;NA;1,7;0;0;3,4;100;0,0502252751311027;"KW37.xlsx";2015
"112";"A10115";"Kaisersemmel ";2,8;2,8;2;NA;1,4;0;0;2,8;100;0,0413619912844376;"KW37.xlsx";2015
"113";"A10116";"Semmel ";1,4;1,4;1;NA;1,4;0;0;1,4;100;0,0206809956422188;"KW37.xlsx";2015
"114";"A10122";"Nussbrille";2,5;2,5;1;NA;2,5;0;0;2,5;100;0,036930349361105;"KW37.xlsx";2015
"115";"A10126";"Apfel im Schlafrock";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0354531353866608;"KW37.xlsx";2015
"116";"A10135";"Wähe";11,7;11,7;3;NA;3,9;0;0;11,7;100;0,172834035009971;"KW37.xlsx";2015
"117";"A10136";"Muffin";7,5;7,5;3;NA;2,5;0;0;7,5;100;0,110791048083315;"KW37.xlsx";2015
"118";"A10143";"Trockengebäck Lyner verpackt";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0354531353866608;"KW37.xlsx";2015
"119";"A10144";"Trockengebäck 100g verpackt";2,2;2,2;1;NA;2,2;0;0;2,2;100;0,0324987074377724;"KW37.xlsx";2015
"120";"A10147";"Pariser Gipfel";1,6;1,6;1;NA;1,6;0;0;1,6;100;0,0236354235911072;"KW37.xlsx";2015
"121";"A10150";"Spinatstrudel";12,5;12,5;5;NA;2,5;0;0;12,5;100;0,184651746805525;"KW37.xlsx";2015
"122";"A10151";"Pouletstrudel";2,5;2,5;1;NA;2,5;0;0;2,5;100;0,036930349361105;"KW37.xlsx";2015
"123";"A10152";"Wienerli im Teig";2,5;2,5;1;NA;2,5;0;0;2,5;100;0,036930349361105;"KW37.xlsx";2015
"124";"A10153";"Calzone";3,5;3,5;1;NA;3,5;0;0;3,5;100;0,0517024891055469;"KW37.xlsx";2015
"125";"A10200";"Birchermüesli Classic";16;16;5;NA;3,2;0;0;16;100;0,236354235911072;"KW37.xlsx";2015
"126";"A10201";"Birchermüesli Saisonal";19,6;19,6;4;NA;4,9;0;0;19,6;100;0,289533938991063;"KW37.xlsx";2015
"127";"A10405";"Sandwich";9;9;2;NA;4,5;0;0;9;100;0,132949257699978;"KW37.xlsx";2015
"128";"A10409";"Sandwich Appenzell";6,5;6,5;1;NA;6,5;0;0;6,5;100;0,0960189083388729;"KW37.xlsx";2015
"129";"A10410";"Sandwich Milano";12;12;3;NA;4;0;0;12;100;0,177265676933304;"KW37.xlsx";2015
"130";"A10413";"Sandwich Start Your Day";18;18;4;NA;4,5;0;0;18;100;0,265898515399956;"KW37.xlsx";2015
"131";"A10414";"Sandwich Ham & Cheese";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0812467685944309;"KW37.xlsx";2015
"132";"A10416";"Sandwich Ticinese";12;12;2;NA;6;0;0;12;100;0,177265676933304;"KW37.xlsx";2015
"133";"A10418";"Sandwich Gruyere Semmel";4;4;1;NA;4;0;0;4;100;0,0590885589777679;"KW37.xlsx";2015
"134";"A10422";"Sandwich Turkey Classic";6,5;6,5;1;NA;6,5;0;0;6,5;100;0,0960189083388729;"KW37.xlsx";2015
"135";"Total Gruppe";NA;6769,5;6769,5;1048;9,012;6,46;0;0;6769,5;NA;100;"KW37.xlsx";2015
"136";"A10000";"Küche";149,3;149,3;89;NA;1,68;0;0;149,3;100;1,51752317449992;"KW38.xlsx";2015
"137";"A10001";"Favorite";4030;4030;552;NA;7,3;0;0;4030;100;40,9619450317125;"KW38.xlsx";2015
"138";"A10002";"Green";1486;1486;204;NA;7,28;0;0;1486;100;15,1040819645471;"KW38.xlsx";2015
"139";"A100039";"Portion Pommes";11;11;2;NA;5,5;0;0;11;100;0,111806797853309;"KW38.xlsx";2015
"140";"A10006";"Menu Salat";312;312;208;NA;1,5;0;0;312;100;3,17124735729387;"KW38.xlsx";2015
"141";"A10007";"Senf Mayo Ketschup";2;2;4;NA;0,5;0;0;2;100;0,0203285087006017;"KW38.xlsx";2015
"142";"A10010";"Kitchen 0";8;8;1;NA;8;0;0;8;100;0,0813140348024069;"KW38.xlsx";2015
"143";"A10011";"Kitchen 1";292;292;31;NA;9,42;0;0;292;100;2,96796227028785;"KW38.xlsx";2015
"144";"A10013";"Kitchen 3";515;515;45;NA;11,44;0;0;515;100;5,23459099040494;"KW38.xlsx";2015
"145";"A10014";"Kitchen 4";538;538;43;NA;12,51;0;0;538;100;5,46836884046186;"KW38.xlsx";2015
"146";"A10020";"Local 0";1860;1860;256;NA;7,27;0;0;1860;100;18,9055130915596;"KW38.xlsx";2015
"147";"A10040";"Garden";254,3;254,3;44;11;23,12;0;0;254,3;100;2,58476988128151;"KW38.xlsx";2015
"148";"A10063";"Frucht 1.00";3;3;3;NA;1;0;0;3;100;0,0304927630509026;"KW38.xlsx";2015
"149";"A10064";"Frucht 1.20";2,4;2,4;2;NA;1,2;0;0;2,4;100;0,0243942104407221;"KW38.xlsx";2015
"150";"A10072";"Schichtjoghurt";9;9;3;NA;3;0;0;9;100;0,0914782891527078;"KW38.xlsx";2015
"151";"A10073";"Saisonfrüchte geschnitten";3,5;3,5;1;NA;3,5;0;0;3,5;100;0,035574890226053;"KW38.xlsx";2015
"152";"A10100";"Gipfel";1,3;1,3;1;NA;1,3;0;0;1,3;100;0,0132135306553911;"KW38.xlsx";2015
"153";"A10101";"Ragusa-Gipfel ";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0487884208814441;"KW38.xlsx";2015
"154";"A10102";"Mandelgipfel ";9,6;9,6;4;NA;2,4;0;0;9,6;100;0,0975768417628883;"KW38.xlsx";2015
"155";"A10103";"Vanille-Gipfel";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0243942104407221;"KW38.xlsx";2015
"156";"A10104";"Schoggi-Gipfel ";14,4;14,4;6;NA;2,4;0;0;14,4;100;0,146365262644332;"KW38.xlsx";2015
"157";"A10105";"Schinkengipfel ";10;10;4;NA;2,5;0;0;10;100;0,101642543503009;"KW38.xlsx";2015
"158";"A10108";"Laugenbrezel mit Butter";35,6;35,6;16;NA;2,23;0;0;35,6;100;0,361847454870711;"KW38.xlsx";2015
"159";"A10112";"Maisbrötli";3,4;3,4;2;NA;1,7;0;0;3,4;100;0,0345584647910229;"KW38.xlsx";2015
"160";"A10114";"Fitnessbrötli ";3,8;3,8;2;NA;1,9;0;0;3,8;100;0,0386241665311433;"KW38.xlsx";2015
"161";"A10117";"Nuss-Semmel ";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0172792323955115;"KW38.xlsx";2015
"162";"A10118";"Brownie ";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0487884208814441;"KW38.xlsx";2015
"163";"A10120";"Mandelbrezel ";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0243942104407221;"KW38.xlsx";2015
"164";"A10121";"Mandelschnecke ";4,8;4,8;2;NA;2,4;0;0;4,8;100;0,0487884208814441;"KW38.xlsx";2015
"165";"A10122";"Nussbrille";5;5;2;NA;2,5;0;0;5;100;0,0508212717515043;"KW38.xlsx";2015
"166";"A10126";"Apfel im Schlafrock";7,2;7,2;3;NA;2,4;0;0;7,2;100;0,0731826313221662;"KW38.xlsx";2015
"167";"A10135";"Wähe";23,4;23,4;6;NA;3,9;0;0;23,4;100;0,23784355179704;"KW38.xlsx";2015
"168";"A10136";"Muffin";10;10;4;NA;2,5;0;0;10;100;0,101642543503009;"KW38.xlsx";2015
"169";"A10144";"Trockengebäck 100g verpackt";11;11;5;NA;2,2;0;0;11;100;0,111806797853309;"KW38.xlsx";2015
"170";"A10150";"Spinatstrudel";12,5;12,5;5;NA;2,5;0;0;12,5;100;0,127053179378761;"KW38.xlsx";2015
"171";"A10152";"Wienerli im Teig";5;5;2;NA;2,5;0;0;5;100;0,0508212717515043;"KW38.xlsx";2015
"172";"A10153";"Calzone";10,5;10,5;3;NA;3,5;0;0;10,5;100;0,106724670678159;"KW38.xlsx";2015
"173";"A10200";"Birchermüesli Classic";61,3;61,3;19;NA;3,23;0;0;61,3;100;0,623068791673443;"KW38.xlsx";2015
"174";"A10400";"Sandwich klein";16,5;16,5;4;NA;4,13;0;0;16,5;100;0,167710196779964;"KW38.xlsx";2015
"175";"A10401";"Sandwich Mittel";25;25;5;NA;5;0;0;25;100;0,254106358757522;"KW38.xlsx";2015
"176";"A10403";"Bagel 1";16,5;16,5;3;NA;5,5;0;0;16,5;100;0,167710196779964;"KW38.xlsx";2015
"177";"A10404";"Bagel 2";6;6;1;NA;6;0;0;6;100;0,0609855261018052;"KW38.xlsx";2015
"178";"A10405";"Sandwich";9;9;2;NA;4,5;0;0;9;100;0,0914782891527078;"KW38.xlsx";2015
"179";"A10411";"Sandwich Power Ham";4;4;1;NA;4;0;0;4;100;0,0406570174012034;"KW38.xlsx";2015
"180";"A10413";"Sandwich Start Your Day";13,5;13,5;3;NA;4,5;0;0;13,5;100;0,137217433729062;"KW38.xlsx";2015
"181";"A10414";"Sandwich Ham & Cheese";22;22;4;NA;5,5;0;0;22;100;0,223613595706619;"KW38.xlsx";2015
"182";"A10415";"Sandwich Turkey";5,5;5,5;1;NA;5,5;0;0;5,5;100;0,0559033989266547;"KW38.xlsx";2015
"183";"Total Gruppe";NA;9838,4;9838,4;1605;11;6,13;0;0;9838,4;NA;100;"KW38.xlsx";2015
"184";"A10000";"Küche";100,1;100,1;33;NA;3,03;0;0;100,1;100;1,14473262888248;"KW39.xlsx";2015
"185";"A10001";"Favorite";3663;3663;498;NA;7,36;0;0;3663;100;41,889666529436;"KW39.xlsx";2015
"186";"A10002";"Green";1548;1548;210;NA;7,37;0;0;1548;100;17,7027583367641;"KW39.xlsx";2015
"187";"A10003";"nur Fleisch Favorite";6;6;1;NA;6;0;0;6;100;0,0686153423905585;"KW39.xlsx";2015
"188";"A100039";"Portion Pommes";11;11;2;NA;5,5;0;0;11;100;0,125794794382691;"KW39.xlsx";2015
"189";"A10004";"Brot Stück";1,2;1,2;4;NA;0,3;0;0;1,2;100;0,0137230684781117;"KW39.xlsx";2015
"190";"A10006";"Menu Salat";246,5;246,5;163;NA;1,51;0;0;246,5;100;2,81894698321211;"KW39.xlsx";2015
"191";"A10007";"Senf Mayo Ketschup";0,5;0,5;1;NA;0,5;0;0;0,5;100;0,00571794519921321;"KW39.xlsx";2015
"192";"A10010";"Kitchen 0";43;43;5;NA;8,6;0;0;43;100;0,491743287132336;"KW39.xlsx";2015
"193";"A10011";"Kitchen 1";455;455;48;NA;9,48;0;0;455;100;5,20333013128402;"KW39.xlsx";2015
"194";"A10013";"Kitchen 3";379;379;33;NA;11,48;0;0;379;100;4,33420246100361;"KW39.xlsx";2015
"195";"A10014";"Kitchen 4";528;528;42;NA;12,57;0;0;528;100;6,03815013036915;"KW39.xlsx";2015
"196";"A10020";"Local 0";1233;1233;166;NA;7,43;0;0;1233;100;14,1004528612598;"KW39.xlsx";2015
"197";"A10040";"Garden";215,6;215,6;36;9,286;23,22;0;0;215,6;100;2,46557796990074;"KW39.xlsx";2015
"198";"A10063";"Frucht 1.00";6;6;6;NA;1;0;0;6;100;0,0686153423905585;"KW39.xlsx";2015
"199";"A10064";"Frucht 1.20";1,2;1,2;1;NA;1,2;0;0;1,2;100;0,0137230684781117;"KW39.xlsx";2015
"200";"A10072";"Schichtjoghurt";3;3;1;NA;3;0;0;3;100;0,0343076711952793;"KW39.xlsx";2015
"201";"A10073";"Saisonfrüchte geschnitten";7;7;2;NA;3,5;0;0;7;100;0,0800512327889849;"KW39.xlsx";2015
"202";"A10100";"Gipfel";1,3;1,3;1;NA;1,3;0;0;1,3;100;0,0148666575179543;"KW39.xlsx";2015
"203";"A10101";"Ragusa-Gipfel ";14,4;14,4;6;NA;2,4;0;0;14,4;100;0,16467682173734;"KW39.xlsx";2015
"204";"A10102";"Mandelgipfel ";10,1;10,1;4;NA;2,53;0;0;10,1;100;0,115502493024107;"KW39.xlsx";2015
"205";"A10104";"Schoggi-Gipfel ";7,2;7,2;3;NA;2,4;0;0;7,2;100;0,0823384108686702;"KW39.xlsx";2015
"206";"A10105";"Schinkengipfel ";12,5;12,5;5;NA;2,5;0;0;12,5;100;0,14294862998033;"KW39.xlsx";2015
"207";"A10108";"Laugenbrezel mit Butter";4,4;4,4;2;NA;2,2;0;0;4,4;100;0,0503179177530763;"KW39.xlsx";2015
"208";"A10110";"Sonnenblumenbrötli";3,4;3,4;2;NA;1,7;0;0;3,4;100;0,0388820273546498;"KW39.xlsx";2015
"209";"A10112";"Maisbrötli";1,7;1,7;1;NA;1,7;0;0;1,7;100;0,0194410136773249;"KW39.xlsx";2015
"210";"A10114";"Fitnessbrötli ";1,9;1,9;1;NA;1,9;0;0;1,9;100;0,0217281917570102;"KW39.xlsx";2015
"211";"A10122";"Nussbrille";2,5;2,5;1;NA;2,5;0;0;2,5;100;0,0285897259960661;"KW39.xlsx";2015
"212";"A10123";"Russenzöpfli";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0274461369562234;"KW39.xlsx";2015
"213";"A10126";"Apfel im Schlafrock";7,2;7,2;3;NA;2,4;0;0;7,2;100;0,0823384108686702;"KW39.xlsx";2015
"214";"A10130";"Vanillekreuz";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0274461369562234;"KW39.xlsx";2015
"215";"A10135";"Wähe";19,5;19,5;5;NA;3,9;0;0;19,5;100;0,222999862769315;"KW39.xlsx";2015
"216";"A10136";"Muffin";12,5;12,5;5;NA;2,5;0;0;12,5;100;0,14294862998033;"KW39.xlsx";2015
"217";"A10144";"Trockengebäck 100g verpackt";4,4;4,4;2;NA;2,2;0;0;4,4;100;0,0503179177530763;"KW39.xlsx";2015
"218";"A10148";"Fruchttörtli";2,4;2,4;1;NA;2,4;0;0;2,4;100;0,0274461369562234;"KW39.xlsx";2015
